proyecto_id,fecha_inicio,pais_id,pais,provincia_id,provincia_de_ejecución,moneda_monto_financiado,monto_financiado,moneda_monto_total,monto_total,region_de_ejecucion,gran_area_conocimiento,tipo_proyecto_cyt,tipo_organizacion_ejec
5355,2015-09-23,ARG,Argentina,06,Buenos Aires,ARS, 100000,ARS, 438000,Pampeana,Agrícolas,Ciencia,OCT-Universidad
5356,2016-01-15,ARG,Argentina,02,CABA,ARS, 327000,ARS, 1337700,Pampeana,Agrícolas,Ciencia,OCT-Universidad
5357,2015-10-30,ARG,Argentina,06,Buenos Aires,ARS, 300000,ARS, 2160000,Pampeana,Sociales,Ciencia,OCT-Universidad
5358,2015-10-16,ARG,Argentina,06,Buenos Aires,ARS, 476200,ARS, 1052200,Pampeana,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario estatal
5359,2015-10-02,ARG,Argentina,06,Buenos Aires,ARS, 500000,ARS, 1000000,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
5360,2016-01-08,ARG,Argentina,02,CABA,ARS, 99000,ARS, 1789680,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
5361,2015-10-30,ARG,Argentina,06,Buenos Aires,ARS, 290500,ARS, 1250679,Pampeana,Sociales,Ciencia,OCT-Universidad
5362,2015-12-18,ARG,Argentina,06,Buenos Aires,ARS, 100000,ARS, 448399,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
5363,2015-11-13,ARG,Argentina,06,Buenos Aires,ARS, 500000,ARS, 2600000,Pampeana,Agrícolas,Ciencia,Organismo gubernamental de ciencia y tecnología
5364,2015-11-06,ARG,Argentina,14,Córdoba,ARS, 500000,ARS, 3074000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
5365,2015-10-02,ARG,Argentina,06,Buenos Aires,ARS, 500000,ARS, 1818734,Pampeana,Médicas Y De La Salud,Ciencia,OCT-Universidad
5367,2016-01-08,ARG,Argentina,82,Santa Fe,ARS, 500000,ARS, 2360000,Pampeana,Médicas Y De La Salud,Ciencia,Universidad o instituto universitario estatal
5368,2015-10-23,ARG,Argentina,82,Santa Fe,ARS, 264600,ARS, 860832,Pampeana,Humanidades,Ciencia,Universidad o instituto universitario estatal
5369,2015-12-14,ARG,Argentina,02,CABA,ARS, 445000,ARS, 1805000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
5370,2015-11-13,ARG,Argentina,06,Buenos Aires,ARS, 240000,ARS, 885000,Pampeana,Agrícolas,Ciencia,Organismo gubernamental de ciencia y tecnología
5371,2015-08-26,ARG,Argentina,50,Mendoza,ARS, 296000,ARS, 3226000,Cuyo,Humanidades,Ciencia,Universidad o instituto universitario estatal
5372,2015-09-23,ARG,Argentina,06,Buenos Aires,ARS, 510000,ARS, 1472420,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
5373,2015-11-13,ARG,Argentina,82,Santa Fe,ARS, 240000,ARS, 930900,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
5374,2016-01-15,ARG,Argentina,02,CABA,ARS, 482000,ARS, 1532000,Pampeana,Agrícolas,Ciencia,Universidad o instituto universitario estatal
5375,2016-01-08,ARG,Argentina,02,CABA,ARS, 100000,ARS, 580000,Pampeana,Ingenierías Y Tecnologías,Ciencia,OCT-Universidad
5379,2014-10-31,ARG,Argentina,06,Buenos Aires,ARS, 1661608,ARS, 2493608,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
5380,2014-10-31,ARG,Argentina,02,CABA,ARS, 1650000,ARS, 3350000,Pampeana,Agrícolas,Ciencia,OCT-Universidad
5381,2014-11-11,ARG,Argentina,06,Buenos Aires,ARS, 1460000,ARS, 2691980,Pampeana,Médicas Y De La Salud,Ciencia,OCT-Universidad
5382,2014-10-31,ARG,Argentina,02,CABA,ARS, 634590,ARS, 1717552,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
5383,2014-10-31,ARG,Argentina,06,Buenos Aires,ARS, 850000,ARS, 1403000,Pampeana,Ingenierías Y Tecnologías,Ciencia,OCT-Universidad
5384,2014-12-30,ARG,Argentina,02,CABA,ARS, 1700000,ARS, 2560000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
5385,2014-10-27,ARG,Argentina,14,Córdoba,ARS, 1699880,ARS, 2469880,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
5386,2014-10-17,ARG,Argentina,86,Santiago Del Estero,ARS, 850000,ARS, 1130000,Noa,Naturales Y Exactas,Ciencia,OCT-Universidad
5387,2014-10-31,ARG,Argentina,14,Córdoba,ARS, 1700000,ARS, 3610000,Pampeana,Médicas Y De La Salud,Ciencia,OCT-Universidad
5388,2014-10-31,ARG,Argentina,74,San Luis,ARS, 1700000,ARS, 3000000,Cuyo,Naturales Y Exactas,Ciencia,OCT-Universidad
5389,2014-10-31,ARG,Argentina,66,Salta,ARS, 850000,ARS, 1290000,Noa,Médicas Y De La Salud,Ciencia,OCT-Universidad
5391,2014-10-31,ARG,Argentina,82,Santa Fe,ARS, 550000,ARS, 825004,Pampeana,Médicas Y De La Salud,Ciencia,OCT-Universidad
5392,2014-12-30,ARG,Argentina,02,CABA,ARS, 1697996,ARS, 3904878,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
5393,2014-10-28,ARG,Argentina,02,CABA,ARS, 653760,ARS, 1089600,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario privado
5394,2014-10-16,ARG,Argentina,06,Buenos Aires,ARS, 1696000,ARS, 2696000,Pampeana,Naturales Y Exactas,Ciencia,Otras dependencias conjuntas
5395,2014-10-31,ARG,Argentina,50,Mendoza,ARS, 1695000,ARS, 4316000,Cuyo,Naturales Y Exactas,Ciencia,Otras dependencias conjuntas
5396,2014-10-31,ARG,Argentina,82,Santa Fe,ARS, 1700000,ARS, 2550000,Pampeana,Ingenierías Y Tecnologías,Ciencia,OCT-Universidad
5397,2014-12-12,ARG,Argentina,06,Buenos Aires,ARS, 1700000,ARS, 2682000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
5398,2014-10-31,ARG,Argentina,90,Tucumán,ARS, 1699990,ARS, 2549990,Noa,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
5399,2014-10-31,ARG,Argentina,06,Buenos Aires,ARS, 1698000,ARS, 2668000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
5400,2014-10-31,ARG,Argentina,46,La Rioja,ARS, 1700000,ARS, 2700000,Noa,Naturales Y Exactas,Ciencia,Otras dependencias conjuntas
5401,2014-10-31,ARG,Argentina,02,CABA,ARS, 1700000,ARS, 2812008,Pampeana,Médicas Y De La Salud,Ciencia,OCT-Universidad
5402,2015-02-12,ARG,Argentina,06,Buenos Aires,ARS, 1700000,ARS, 2568000,Pampeana,Agrícolas,Ciencia,Organismo gubernamental de ciencia y tecnología
5403,2014-10-27,ARG,Argentina,06,Buenos Aires,ARS, 550000,ARS, 850000,Pampeana,Médicas Y De La Salud,Ciencia,Organismo gubernamental de ciencia y tecnología
5404,2014-12-09,ARG,Argentina,02,CABA,ARS, 1700000,ARS, 2600000,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
5405,2015-09-14,ARG,Argentina,02,CABA,ARS, 331200,ARS, 1611154,Pampeana,Sociales,Ciencia,Organismo gubernamental de ciencia y tecnología
5406,2014-10-31,ARG,Argentina,82,Santa Fe,ARS, 706700,ARS, 1111800,Pampeana,Ingenierías Y Tecnologías,Ciencia,OCT-Universidad
5407,2014-10-22,ARG,Argentina,54,Misiones,ARS, 850000,ARS, 1319000,Nea,Ingenierías Y Tecnologías,Ciencia,OCT-Universidad
5408,2014-10-27,ARG,Argentina,06,Buenos Aires,ARS, 850000,ARS, 1350000,Pampeana,Agrícolas,Ciencia,Universidad o instituto universitario estatal
5409,2014-10-23,ARG,Argentina,82,Santa Fe,ARS, 1615000,ARS, 2615000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
5410,2014-10-31,ARG,Argentina,02,CABA,ARS, 711700,ARS, 1565936,Pampeana,Médicas Y De La Salud,Ciencia,Entidad administrativa de gobierno
5411,2014-12-10,ARG,Argentina,50,Mendoza,ARS, 850000,ARS, 1895800,Cuyo,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
5412,2014-12-09,ARG,Argentina,62,Río Negro,ARS, 1700000,ARS, 4550000,Patagónica,Ingenierías Y Tecnologías,Ciencia,Organismo gubernamental de ciencia y tecnología
5413,2014-11-11,ARG,Argentina,06,Buenos Aires,ARS, 850000,ARS, 1390000,Pampeana,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario estatal
5414,2014-12-30,ARG,Argentina,02,CABA,ARS, 1699000,ARS, 3709000,Pampeana,Médicas Y De La Salud,Ciencia,Universidad o instituto universitario estatal
5415,2014-10-31,ARG,Argentina,62,Río Negro,ARS, 1600000,ARS, 2514391,Patagónica,Naturales Y Exactas,Ciencia,OCT-Universidad
5416,2014-10-20,ARG,Argentina,90,Tucumán,ARS, 1600000,ARS, 2510000,Noa,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario estatal
5417,2014-10-31,ARG,Argentina,02,CABA,ARS, 1696000,ARS, 2646000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
5418,2014-10-31,ARG,Argentina,82,Santa Fe,ARS, 1300000,ARS, 2000000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
5419,2014-10-17,ARG,Argentina,14,Córdoba,ARS, 850000,ARS, 1750000,Pampeana,Médicas Y De La Salud,Ciencia,Universidad o instituto universitario privado
5420,2014-10-31,ARG,Argentina,90,Tucumán,ARS, 850000,ARS, 1561613,Noa,Naturales Y Exactas,Ciencia,OCT-Universidad
5421,2014-10-20,ARG,Argentina,82,Santa Fe,ARS, 1700000,ARS, 2550000,Pampeana,Ingenierías Y Tecnologías,Ciencia,OCT-Universidad
5422,2014-10-31,ARG,Argentina,06,Buenos Aires,ARS, 1599000,ARS, 3288578,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
5423,2014-11-03,ARG,Argentina,38,Jujuy,ARS, 850000,ARS, 2750612,Noa,Naturales Y Exactas,Ciencia,OCT-Universidad
5424,2014-10-31,ARG,Argentina,02,CABA,ARS, 1697500,ARS, 2546500,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
5425,2014-10-31,ARG,Argentina,06,Buenos Aires,ARS, 847480,ARS, 1276480,Pampeana,Agrícolas,Ciencia,OCT-Universidad
5426,2014-10-31,ARG,Argentina,66,Salta,ARS, 1700000,ARS, 2775848,Noa,Ingenierías Y Tecnologías,Ciencia,OCT-Universidad
5427,2014-10-20,ARG,Argentina,82,Santa Fe,ARS, 1200000,ARS, 1597600,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
5428,2014-12-30,ARG,Argentina,02,CABA,ARS, 1700000,ARS, 3103297,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
5429,2014-10-16,ARG,Argentina,06,Buenos Aires,ARS, 1440000,ARS, 1829400,Pampeana,Agrícolas,Ciencia,Otras dependencias conjuntas
5430,2014-10-31,ARG,Argentina,26,Chubut,ARS, 1335000,ARS, 2276000,Patagónica,Naturales Y Exactas,Ciencia,Entidad sin fines de lucro
5431,2014-10-31,ARG,Argentina,94,Tierra Del Fuego,ARS, 1699761,ARS, 8483054,Patagónica,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
5432,2014-12-30,ARG,Argentina,02,CABA,ARS, 1700000,ARS, 2912450,Pampeana,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario estatal
5433,2014-10-16,ARG,Argentina,26,Chubut,ARS, 848800,ARS, 1280300,Patagónica,Agrícolas,Ciencia,Entidad sin fines de lucro
5434,2014-10-31,ARG,Argentina,06,Buenos Aires,ARS, 1700000,ARS, 1700000,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
5435,2014-10-31,ARG,Argentina,02,CABA,ARS, 1700000,ARS, 3400000,Pampeana,Médicas Y De La Salud,Ciencia,Organismo gubernamental de ciencia y tecnología
5436,2014-11-11,ARG,Argentina,06,Buenos Aires,ARS, 1100000,ARS, 2201272,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
5437,2014-10-31,ARG,Argentina,02,CABA,ARS, 1630000,ARS, 2218000,Pampeana,Agrícolas,Ciencia,OCT-Universidad
5438,2014-10-31,ARG,Argentina,02,CABA,ARS, 1700000,ARS, 6637800,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
5439,2014-10-20,ARG,Argentina,82,Santa Fe,ARS, 1700000,ARS, 2576000,Pampeana,Agrícolas,Ciencia,Universidad o instituto universitario estatal
5440,2014-10-31,ARG,Argentina,82,Santa Fe,ARS, 1700000,ARS, 6110000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
5441,2014-12-30,ARG,Argentina,02,CABA,ARS, 1700000,ARS, 2561000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
5442,2010-12-03,ARG,Argentina,06,Buenos Aires,ARS, 210000,ARS, 458625,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
5447,2010-10-22,ARG,Argentina,06,Buenos Aires,ARS, 210000,ARS, 420000,Pampeana,Humanidades,Ciencia,Universidad o instituto universitario estatal
5448,2010-10-01,ARG,Argentina,02,CABA,ARS, 245700,ARS, 914861,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
5449,2010-10-22,ARG,Argentina,02,CABA,ARS, 240000,ARS, 540000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
5457,2013-07-26,ARG,Argentina,14,Córdoba,ARS, 688896,ARS, 1408896,Pampeana,Médicas Y De La Salud,Ciencia,OCT-Universidad
5458,2012-03-30,ARG,Argentina,06,Buenos Aires,ARS, 193600,ARS, 392100,Pampeana,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario estatal
5460,2012-09-14,ARG,Argentina,82,Santa Fe,ARS, 618000,ARS, 1260000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
5461,2012-08-10,ARG,Argentina,66,Salta,ARS, 600000,ARS, 810000,Noa,Médicas Y De La Salud,Ciencia,OCT-Universidad
5462,2013-09-20,ARG,Argentina,90,Tucumán,ARS, 210000,ARS, 804000,Noa,Agrícolas,Ciencia,Universidad o instituto universitario estatal
5463,2014-04-30,ARG,Argentina,06,Buenos Aires,ARS, 92240,ARS, 224240,Pampeana,Sociales,Ciencia,Universidad o instituto universitario estatal
5464,2014-04-30,ARG,Argentina,02,CABA,ARS, 126980,ARS, 210788,Pampeana,Humanidades,Ciencia,Universidad o instituto universitario estatal
5465,2012-04-27,ARG,Argentina,70,San Juan,ARS, 200000,ARS, 500000,Cuyo,Sociales,Ciencia,Universidad o instituto universitario estatal
5466,2012-09-07,ARG,Argentina,06,Buenos Aires,ARS, 231600,ARS, 1071600,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
5467,2012-06-22,ARG,Argentina,06,Buenos Aires,ARS, 116500,ARS, 330900,Pampeana,Sociales,Ciencia,Universidad o instituto universitario estatal
5468,2012-06-22,ARG,Argentina,06,Buenos Aires,ARS, 120000,ARS, 150000,Pampeana,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario estatal
5469,2012-12-21,ARG,Argentina,06,Buenos Aires,ARS, 208960,ARS, 626460,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
5470,2012-08-17,ARG,Argentina,14,Córdoba,ARS, 327040,ARS, 654080,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
5471,2012-06-22,ARG,Argentina,06,Buenos Aires,ARS, 120000,ARS, 160000,Pampeana,Sociales,Ciencia,Universidad o instituto universitario estatal
5472,2012-03-22,ARG,Argentina,82,Santa Fe,ARS, 200000,ARS, 800000,Pampeana,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario estatal
5473,2012-05-24,ARG,Argentina,18,Corrientes,ARS, 199500,ARS, 199500,Nea,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario estatal
5474,2013-03-04,ARG,Argentina,38,Jujuy,ARS, 200000,ARS, 209000,Noa,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario estatal
5475,2012-03-22,ARG,Argentina,06,Buenos Aires,ARS, 200000,ARS, 400000,Pampeana,Sociales,Ciencia,Universidad o instituto universitario estatal
5476,2012-06-22,ARG,Argentina,90,Tucumán,ARS, 200000,ARS, 400000,Noa,Médicas Y De La Salud,Ciencia,Universidad o instituto universitario estatal
5477,2012-06-22,ARG,Argentina,06,Buenos Aires,ARS, 120000,ARS, 402000,Pampeana,Sociales,Ciencia,Universidad o instituto universitario estatal
5478,2013-03-27,ARG,Argentina,54,Misiones,ARS, 178200,ARS, 970200,Nea,Médicas Y De La Salud,Ciencia,Universidad o instituto universitario estatal
5479,2012-10-12,ARG,Argentina,02,CABA,ARS, 614850,ARS, 821600,Pampeana,Médicas Y De La Salud,Ciencia,Universidad o instituto universitario estatal
5480,2012-08-10,ARG,Argentina,02,CABA,ARS, 615000,ARS, 1245000,Pampeana,Médicas Y De La Salud,Ciencia,Entidad sin fines de lucro
5481,2012-09-10,ARG,Argentina,82,Santa Fe,ARS, 608000,ARS, 928000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
5482,2013-09-20,ARG,Argentina,90,Tucumán,ARS, 200000,ARS, 1250000,Noa,Sociales,Ciencia,Universidad o instituto universitario estatal
5483,2013-03-27,ARG,Argentina,54,Misiones,ARS, 240000,ARS, 1713000,Nea,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario estatal
5484,2013-08-23,ARG,Argentina,86,Santiago Del Estero,ARS, 210000,ARS, 752500,Noa,Agrícolas,Ciencia,Universidad o instituto universitario estatal
5486,2013-04-19,ARG,Argentina,18,Corrientes,ARS, 240000,ARS, 540000,Nea,Agrícolas,Ciencia,OCT-Universidad
5487,2013-05-27,ARG,Argentina,42,La Pampa,ARS, 120000,ARS, 823725,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
5488,2014-04-30,ARG,Argentina,06,Buenos Aires,ARS, 150000,ARS, 388644,Pampeana,Sociales,Ciencia,Universidad o instituto universitario estatal
5494,2012-11-09,ARG,Argentina,14,Córdoba,ARS, 200000,ARS, 320848,Pampeana,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario estatal
5495,2012-12-21,ARG,Argentina,02,CABA,ARS, 230340,ARS, 470340,Pampeana,Naturales Y Exactas,Ciencia,Entidad administrativa de gobierno
5496,2013-06-28,ARG,Argentina,62,Río Negro,ARS, 50200,ARS, 252424,Patagónica,Sociales,Ciencia,Universidad o instituto universitario estatal
5497,2012-03-30,ARG,Argentina,06,Buenos Aires,ARS, 200000,ARS, 360000,Pampeana,Agrícolas,Ciencia,Universidad o instituto universitario estatal
5498,2012-03-22,ARG,Argentina,82,Santa Fe,ARS, 159000,ARS, 219000,Pampeana,Humanidades,Ciencia,Universidad o instituto universitario estatal
5499,2012-09-14,ARG,Argentina,06,Buenos Aires,ARS, 152000,ARS, 307000,Pampeana,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario estatal
5500,2013-06-07,ARG,Argentina,02,CABA,ARS, 250000,ARS, 505000,Pampeana,Médicas Y De La Salud,Ciencia,Organismo gubernamental de ciencia y tecnología
5501,2013-06-07,ARG,Argentina,02,CABA,ARS, 223002,ARS, 334493,Pampeana,Médicas Y De La Salud,Ciencia,Organismo gubernamental de ciencia y tecnología
5502,2013-06-07,ARG,Argentina,02,CABA,ARS, 227300,ARS, 3348392,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
5504,2013-04-19,ARG,Argentina,22,Chaco,ARS, 240000,ARS, 1098000,Nea,Médicas Y De La Salud,Ciencia,Universidad o instituto universitario estatal
5506,2014-03-07,ARG,Argentina,86,Santiago Del Estero,ARS, 299999,ARS, 900000,Noa,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
5507,2014-05-16,ARG,Argentina,06,Buenos Aires,ARS, 136136,ARS, 517716,Pampeana,Médicas Y De La Salud,Ciencia,Universidad o instituto universitario estatal
5508,2014-03-07,ARG,Argentina,86,Santiago Del Estero,ARS, 144768,ARS, 1459668,Noa,Sociales,Ciencia,Universidad o instituto universitario estatal
5509,2014-03-07,ARG,Argentina,86,Santiago Del Estero,ARS, 239616,ARS, 650416,Noa,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario estatal
5510,2013-08-09,ARG,Argentina,02,CABA,ARS, 688480,ARS, 1588480,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
5511,2013-06-13,ARG,Argentina,06,Buenos Aires,ARS, 55536,ARS, 165536,Pampeana,Sociales,Ciencia,Entidad administrativa de gobierno
5512,2014-08-15,ARG,Argentina,02,CABA,ARS, 800800,ARS, 1434016,Pampeana,Médicas Y De La Salud,Ciencia,Universidad o instituto universitario estatal
5533,2012-11-02,ARG,Argentina,14,Córdoba,ARS, 167000,ARS, 347200,Pampeana,Agrícolas,Ciencia,Universidad o instituto universitario estatal
5566,2012-11-09,ARG,Argentina,14,Córdoba,ARS, 200000,ARS, 540000,Pampeana,Agrícolas,Ciencia,Universidad o instituto universitario estatal
5567,2012-11-09,ARG,Argentina,14,Córdoba,ARS, 46500,ARS, 93000,Pampeana,Sociales,Ciencia,Universidad o instituto universitario estatal
5568,2012-12-21,ARG,Argentina,02,CABA,ARS, 229500,ARS, 455850,Pampeana,Ingenierías Y Tecnologías,Ciencia,Entidad administrativa de gobierno
5569,2012-04-27,ARG,Argentina,06,Buenos Aires,ARS, 450000,ARS, 450000,Pampeana,Médicas Y De La Salud,Ciencia,Universidad o instituto universitario estatal
5570,2012-12-21,ARG,Argentina,02,CABA,ARS, 218024,ARS, 453524,Pampeana,Naturales Y Exactas,Ciencia,Entidad administrativa de gobierno
5571,2012-08-17,ARG,Argentina,02,CABA,ARS, 240000,ARS, 480000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
5572,2012-12-14,ARG,Argentina,94,Tierra Del Fuego,ARS, 208500,ARS, 1408500,Patagónica,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
5573,2012-12-21,ARG,Argentina,02,CABA,ARS, 196700,ARS, 431825,Pampeana,Naturales Y Exactas,Ciencia,Entidad administrativa de gobierno
5574,2012-12-21,ARG,Argentina,02,CABA,ARS, 232620,ARS, 464820,Pampeana,Naturales Y Exactas,Ciencia,Entidad administrativa de gobierno
5575,2012-08-17,ARG,Argentina,14,Córdoba,ARS, 225000,ARS, 1605768,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
5576,2012-05-04,ARG,Argentina,66,Salta,ARS, 177200,ARS, 337200,Noa,Ingenierías Y Tecnologías,Ciencia,OCT-Universidad
5577,2012-12-21,ARG,Argentina,02,CABA,ARS, 228000,ARS, 463500,Pampeana,Naturales Y Exactas,Ciencia,Entidad administrativa de gobierno
5578,2012-12-21,ARG,Argentina,02,CABA,ARS, 459275,ARS, 691130,Pampeana,Ingenierías Y Tecnologías,Ciencia,Entidad administrativa de gobierno
5579,2012-04-27,ARG,Argentina,02,CABA,ARS, 200000,ARS, 400000,Pampeana,Agrícolas,Ciencia,Universidad o instituto universitario estatal
5580,2012-05-24,ARG,Argentina,22,Chaco,ARS, 125000,ARS, 465000,Nea,Médicas Y De La Salud,Ciencia,Universidad o instituto universitario estatal
5581,2012-12-21,ARG,Argentina,02,CABA,ARS, 236250,ARS, 472500,Pampeana,Naturales Y Exactas,Ciencia,Entidad administrativa de gobierno
5582,2012-04-27,ARG,Argentina,14,Córdoba,ARS, 191760,ARS, 851760,Pampeana,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario estatal
