proyecto_id,empresa,pais_id,pais,provincia_id,provincia,tipo_de_proyecto,fecha_inicio
8144,PRODUCTOS QUIMICOS FABA S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2008-01-07
12465,PRODUCTOS QUIMICOS MAGIAR S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2011-02-25
12643,PRODUCTOS VETERINARIOS S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2013-01-25
11325,PRODUCTOS VETERINARIOS S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2013-02-21
8744,PRODUCTOS VETERINARIOS S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2013-08-12
10694,PRODUCTOS VETERINARIOS S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2013-09-03
12725,PRODUCTOS VETERINARIOS S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2014-01-30
11976,PRODUCTOS VETERINARIOS S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2014-01-30
12813,PRODUCTOS VETERINARIOS S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2015-03-04
10182,PRODUCTOS VETERINARIOS S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2015-03-16
10200,PRODUCTOS VETERINARIOS S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2015-06-02
12023,PRODUCTOS VETERINARIOS S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2016-01-18
102,PRODUSEM S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2011-06-28
6152,PROGRAM CONSULTORES S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2010-07-20
9805,PROGUIDE S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-08-22
6109,PROJECTS CONSULTING S.R.L.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2011-04-07
6022,PROJECTS CONSULTING S.R.L.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2014-03-11
12671,PROKOP S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-03-04
8152,PROMEDON S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2008-01-09
12398,PROMEDON S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2010-03-23
12590,PROMEDON S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2012-02-22
12591,PROMEDON S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2012-02-22
12660,PROMEDON S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2013-04-16
12662,PROMEDON S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2013-04-16
12027,PROMEDON S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2016-05-17
10052,PROMET S.A.,ARG,Argentina,10,Catamarca,Tecnología e Innovación,2008-08-25
10845,PRONUT S.R.L.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2014-10-31
12588,PROSIMET S.R.L.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2012-02-22
12814,PROSIMET S.R.L.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2015-04-17
8826,PROSUD - MAINETTI HUGO M. Y MOLINUEVO JOSE LUIS,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2012-02-13
5980,PROSYS S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2011-04-08
10436,PROVEFARMA S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2011-01-27
12314,PROYECCION ELECTROLUZ SRL,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2009-05-14
7383,PROYECTO ANTU SRL,ARG,Argentina,02,CABA,Tecnología e Innovación,2010-02-24
6494,PROYECTO ANTU SRL,ARG,Argentina,02,CABA,Tecnología e Innovación,2011-04-05
7588,PROYECTO I S.R.L,ARG,Argentina,70,San Juan,Tecnología e Innovación,2011-10-12
7373,PROYECTO I S.R.L,ARG,Argentina,70,San Juan,Tecnología e Innovación,2012-05-03
7474,PROYECTOS DE TECNOLOGIA INFORMATICA S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2010-02-26
13176,PSEUDO FACOS S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2012-10-24
7694,PUEBLUM S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2012-01-17
6734,PUEBLUM S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-12-12
10672,PUERTA SUR S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2010-11-10
8776,PUERTAS INDUSTRIALES S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-08-22
9935,PUERTAS S.R.L.,ARG,Argentina,90,Tucumán,Tecnología e Innovación,2007-05-14
8591,PUERTO LAHARRAGUE S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2011-04-01
8169,PULSAR INGENIERIA MEDICA S.R.L.,ARG,Argentina,30,Entre Ríos,Tecnología e Innovación,2008-01-15
10778,PUNTA QUIROGA SA,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-05-09
8662,PURITEINA SRL,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-08-14
7557,PY PROFESIONALES INDEPENDIENTES S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2011-07-11
7713,PY PROFESIONALES INDEPENDIENTES S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2012-03-08
10625,Q MAX S.R.L. ( EX COUSINNET S.R.L.),ARG,Argentina,02,CABA,Tecnología e Innovación,2010-07-14
35,Q MAX S.R.L. ( EX COUSINNET S.R.L.),ARG,Argentina,02,CABA,Tecnología e Innovación,2011-12-01
5877,Q4TECH ARGENTINA S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2009-09-29
5933,Q4TECH ARGENTINA S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2010-08-23
6768,QHOM TECHNOLOGIES SA,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2014-06-19
6992,QHOM TECHNOLOGIES SA,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2015-09-14
5830,QKSTUDIO S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2010-07-22
8849,QM EQUIPMENT S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2008-12-10
7980,QM EQUIPMENT S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-09-26
10644,QPLUS CONSULTORES SRL,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2011-03-16
6249,QPLUS CONSULTORES SRL,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2011-03-22
9534,QPLUS CONSULTORES SRL,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2011-08-01
6456,QPLUS CONSULTORES SRL,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2012-04-12
6448,QPLUS CONSULTORES SRL,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2013-12-27
6241,QPLUS CONSULTORES SRL,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2013-12-30
10715,QPLUS CONSULTORES SRL,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2014-01-23
6459,QPLUS CONSULTORES SRL,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2014-12-19
6248,QSE S.R.L. (CODE CONSULTORES),ARG,Argentina,02,CABA,Tecnología e Innovación,2011-10-14
6224,QSE S.R.L. (CODE CONSULTORES),ARG,Argentina,02,CABA,Tecnología e Innovación,2013-10-27
9611,QST INGENIERIA Y SISTEMAS S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2007-02-06
6697,QSTOM SRL,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-07-11
6841,QSTOM SRL,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-07-11
10421,QUANTIA S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2010-07-06
12021,QUANTUM TECNOLÓGIA S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2016-01-26
9592,QUEIJA S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2011-12-01
10224,QUEIJA S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2015-07-29
8395,QUESOS LA CAROLA S.R.L.,ARG,Argentina,86,Santiago Del Estero,Tecnología e Innovación,2006-12-26
8445,QUÍMICA LUAR S.R.L.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2012-06-18
8929,QUIMICA Y ENERGIA SRL,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2006-11-20
6579,R & D S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2009-06-05
11634,R - G DE SUPERFICIES S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2015-06-25
9953,R Y O VALLÉ S.R.L.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2013-05-24
111,R+D S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2011-08-18
8608,R. CIANCAGLINI Y ASOCIADOS SA,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2006-09-20
12402,R. NETO S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2010-04-27
8804,R.O. AGUERRE E HIJOS S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2011-09-20
8162,RAFAELA MOTORES S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2007-11-19
9189,RAFAELA MOTORES S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2009-04-28
12505,RAFAELA MOTORES S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2012-04-19
10763,RAFAELA MOTORES S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2013-10-09
7979,RAOMED S. A,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2012-02-10
8023,RAOMED S. A,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2013-05-23
10949,RAOMED S. A,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2015-05-20
12291,RAVISUD S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2009-07-31
8011,RAYOS PIMAX S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2012-12-12
8307,RC CONSULTORES S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2007-08-30
11063,RCK INTERNACIONAL SRL,ARG,Argentina,18,Corrientes,Tecnología e Innovación,2016-01-14
6580,RDI2K S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2009-01-07
10318,REACTORES ESPECIALES CONTROLADOS SA,ARG,Argentina,02,CABA,Tecnología e Innovación,2012-02-16
11223,RECICLAR S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2010-09-02
12518,RECICLAR S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2011-11-25
12885,RECICLAR S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2012-01-25
12673,RECICLAR S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-02-18
11927,RECICLAR S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2014-01-24
12822,RECICLAR S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2015-04-08
12035,RECICLAR S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2016-03-08
11972,RECUPAL S.A,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2014-12-03
6350,RECURSOS INFORMÁTICOS S.R.L.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2010-02-05
6215,RECURSOS INFORMÁTICOS S.R.L.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2011-04-13
7577,RECURSOS INFORMÁTICOS S.R.L.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2011-09-21
7405,RECURSOS INFORMÁTICOS S.R.L.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2011-10-20
6412,RECURSOS INFORMÁTICOS S.R.L.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2012-04-25
6438,RECURSOS INFORMÁTICOS S.R.L.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2013-03-15
76,RECYCOMB,ARG,Argentina,02,CABA,Tecnología e Innovación,2015-05-13
10332,RECYPACK SRL,ARG,Argentina,46,La Rioja,Tecnología e Innovación,2012-08-24
9406,REDIMEC S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2007-06-06
10331,REDIMEC S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2012-01-19
12576,REDIMEC S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2012-05-14
77,REDIMEC S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2015-02-26
11497,REDUMAX S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2012-06-04
11339,REF MAR S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2012-10-16
10201,REF MAR S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2016-02-22
8687,REFIRE HIDROMECÁNICA S.R.L.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2013-09-20
10092,REGIONAL AGRO INSUMOS S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2015-02-24
10202,REISENDER ELECTRONIC TECHNOLOGY S.A.,ARG,Argentina,30,Entre Ríos,Tecnología e Innovación,2015-06-12
9582,RELEVAR SRL,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2009-02-27
10506,RELEVAR SRL,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2010-11-23
9954,REMOLQUES OMBU S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2007-11-27
8320,REMOLQUES OMBU S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2008-01-28
12520,REMOLQUES OMBU S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2011-03-17
9952,REMOLQUES OMBU S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2013-06-03
12592,RENAULT ARGENTINA S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2012-05-03
12663,RENAULT ARGENTINA S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2013-04-18
12747,RENAULT ARGENTINA S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2014-05-20
12815,RENAULT ARGENTINA S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2015-03-17
12028,RENAULT ARGENTINA S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2016-04-13
7824,RENT A SOFT S.A.,ARG,Argentina,50,Mendoza,Tecnología e Innovación,2013-12-13
11241,REPICKY S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-07-03
12025,REPICKY S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2016-03-15
12067,RESOL S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2006-01-14
11801,RESOL S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2006-05-27
10724,REVOLUTION BUSINESS MODEL,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2014-01-16
11839,RG FRENOS S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2005-02-18
8159,RG FRENOS S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2009-02-05
9185,RG FRENOS S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2011-07-12
11999,RG FRENOS S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2014-01-07
96,RICOLACT S.R.L.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2011-09-07
8582,RIMECO SRL,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2013-02-25
11588,RIVAROSA S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2010-03-15
12575,RIVOIRO S.R.L.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2012-02-13
10799,RIXOM SRL,ARG,Argentina,66,Salta,Tecnología e Innovación,2014-04-03
102,RIZOBACTER S.A. (RASA),ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2011-06-28
12659,RIZOBACTER S.A. (RASA),ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-06-19
12658,RIZOBACTER S.A. (RASA),ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-06-19
11725,RIZZOTTO Y PIERAGOSTINI S.R.L.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2014-08-25
12037,RIZZOTTO Y PIERAGOSTINI S.R.L.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2016-03-29
10921,RMYA S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2009-12-30
10455,ROBERTO CALZAVARA S.R.L.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2011-02-14
10597,ROBERTO O RODOFELI Y CÍA.  SRL,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2010-07-06
10336,ROBERTO O RODOFELI Y CÍA.  SRL,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2012-02-15
11517,ROBERTO O RODOFELI Y CÍA.  SRL,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-10-25
10812,ROBERTO O RODOFELI Y CÍA.  SRL,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2014-07-23
9741,ROBERTO O RODOFELI Y CÍA.  SRL,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2016-05-09
9223,ROBLE SISTEMAS S.R.L.,ARG,Argentina,54,Misiones,Tecnología e Innovación,2008-03-20
9225,ROBLE SISTEMAS S.R.L.,ARG,Argentina,54,Misiones,Tecnología e Innovación,2011-04-01
10401,ROCA S.A.,ARG,Argentina,50,Mendoza,Tecnología e Innovación,2012-01-13
12077,ROCH S.A,ARG,Argentina,02,CABA,Tecnología e Innovación,2007-03-28
12083,ROCH S.A,ARG,Argentina,02,CABA,Tecnología e Innovación,2007-03-28
6154,"ROCHA, D D Y MERENDINO, C R SH (GRUPO CONSULTAR)",ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2009-12-01
92,ROCÍO DEL CAMPO SC,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2012-05-31
5782,ROCK N ROLL GAME STUDIO S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-05-06
13307,ROCSTAR SA,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-10-24
11196,RODA - AR S.A,ARG,Argentina,02,CABA,Tecnología e Innovación,2015-11-26
12047,ROGIRO ACEROS SA,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2016-01-19
10133,ROITECH S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2014-11-20
12675,ROLLER SERVICE S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-04-12
6050,ROLLPIX S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2009-07-24
6530,ROLLPIX S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2012-01-17
6759,ROLLPIX S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2014-08-28
8218,ROMAN Y MARINONI S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2008-08-08
8270,ROMAN Y MARINONI S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2008-08-08
8245,ROMAN Y MARINONI S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2008-08-08
9755,ROMAN Y MARINONI S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2016-01-27
9859,ROMAN Y MARINONI S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2016-02-01
10106,ROMELIO H SNAIDER S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2015-07-02
12411,ROMIKIN S.A,ARG,Argentina,02,CABA,Tecnología e Innovación,2010-06-15
9457,ROTOR SRL,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2011-07-07
10941,RUBEN COSTANTINI S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2015-12-22
6150,RUCATECH SOLUCIONES TECNOLOGICAS SRL,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-03-07
10260,RUSSELL S.A.,ARG,Argentina,50,Mendoza,Tecnología e Innovación,2012-12-28
11676,RUVAC S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-12-09
5817,RYACO S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2010-10-15
6723,RYACO S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-05-05
7044,RYOTECH SH,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2014-09-09
12241,S.A VERACRUZ,ARG,Argentina,90,Tucumán,Tecnología e Innovación,2009-06-03
12567,S.A VERACRUZ,ARG,Argentina,90,Tucumán,Tecnología e Innovación,2012-05-10
12727,S.A VERACRUZ,ARG,Argentina,90,Tucumán,Tecnología e Innovación,2014-04-07
12611,S.A. MIGUEL CAMPODÓNICO LTDA.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2012-02-28
7422,S.D.C.  S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2010-04-12
6262,S.D.C.  S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-03-11
6430,S.D.C.  S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-03-12
6081,S.D.C.  S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-10-15
6887,S.D.C.  S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2014-07-23
5811,S.D.C.  S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2016-02-23
10547,S.I. FIMPEX S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2010-12-01
6431,S.I.H. S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2009-09-01
5951,SABARASA ENTERTAINMENT S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2011-10-07
5973,SABARASA ENTERTAINMENT S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2011-10-07
5957,SABARASA ENTERTAINMENT S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2011-10-07
8852,SABINO DOMIZIO S.A.,ARG,Argentina,50,Mendoza,Tecnología e Innovación,2009-07-23
12796,SADESA S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2015-03-16
9858,SAG ENVASADORAS SA,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2013-05-24
8665,SAGAB SRL,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-10-25
12846,SAIKANO SA,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-11-07
12554,SALINA LAS BARRANCAS S.A.C.E I.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2011-02-15
11891,SALYCLOR S.A.,ARG,Argentina,70,San Juan,Tecnología e Innovación,2005-03-09
10240,SAM S.R.L.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2012-08-23
11488,SAM SISTEMAS S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2005-09-30
6440,SAM SISTEMAS S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2011-05-23
6713,SAM SISTEMAS S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-01-15
6798,SAM SISTEMAS S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-07-18
10427,SAMUEL SZAPIRO E HIJO S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2010-07-15
11900,SAN JUAN DE CUYO BODEGAS Y VIÑEDOS S.A.,ARG,Argentina,70,San Juan,Tecnología e Innovación,2005-03-08
11944,"SANATORIO AVENIDA,  MOPAY S.A.",ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2014-06-13
11537,SANCHEZ FERREIRA NICOLAS Y BONATO LEONARDO S.H. (GALBOP),ARG,Argentina,30,Entre Ríos,Tecnología e Innovación,2006-06-29
12071,SANCHEZ FERREIRA NICOLAS Y BONATO LEONARDO S.H. (GALBOP),ARG,Argentina,30,Entre Ríos,Tecnología e Innovación,2006-06-29
12384,SANCHEZ Y SANCHEZ S.R.L.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2010-04-16
94,SANCOR COOPERATIVAS UNIDAS LIMITADAS,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2011-09-05
8932,SANDALL S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2006-09-26
8753,SANTA FE RED S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2013-02-14
6658,SANTEX AMERICA S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2009-02-27
10632,SANTEX AMERICA S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2010-06-01
9284,SANTOS CORTI SRL,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2011-11-08
10742,SAPIN S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-01-23
102,SATUS AGER,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2011-06-28
12231,SAVANT PHARM S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2009-06-10
12336,SAVANT PHARM S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2010-06-24
12565,SAVANT PHARM S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2012-05-14
12628,SAVANT PHARM S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2013-04-18
12718,SAVANT PHARM S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2014-05-16
12709,SAVANT PHARM S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2014-05-16
12791,SAVANT PHARM S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2015-10-21
6405,SBI TECHNOLOGY SRL,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2010-06-04
5864,SBSA,ARG,Argentina,02,CABA,Tecnología e Innovación,2012-03-20
6233,SCA INDUSTRIAL SA,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-09-03
5791,SCANTERRA SRL,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-05-28
7807,SCANTERRA SRL,ARG,Argentina,02,CABA,Tecnología e Innovación,2015-08-04
10658,SCARPATTI HNOS. S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2010-07-08
9648,SCG DE ARGENTINA SRL,ARG,Argentina,02,CABA,Tecnología e Innovación,2009-01-21
8685,SCHE - PER  S.H.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2014-06-04
9945,SCS S.R.L.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2006-12-21
11485,SECURE INFORMATICA S.R.L.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2009-02-19
9506,SEEBEK INGENIERÍA SRL,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2010-02-24
6582,SELTICH S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2009-02-10
10382,SELTICH S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2012-02-06
8613,SELVA S.R.L.,ARG,Argentina,54,Misiones,Tecnología e Innovación,2013-08-26
6209,SEMAPI ARG SA,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2012-11-07
